"STATION","NAME","DATE","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT15","WT17","WT18","WT22"
"USW00054795","DURHAM 2 SSW, NH US","2017-01-12",,,,,,"0.07",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-13",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-14",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-15",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-16",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-17",,,,,,"0.30",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-18",,,,,,"0.41",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-19",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-20",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-21",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-22",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-23",,,,,,"0.11",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-24",,,,,,"0.81",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-25",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-26",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-27",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-28",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-29",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-30",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-01-31",,,,,,"0.01",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-01",,,,,,"0.16",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-02",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-03",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-04",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-05",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-06",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-07",,,,,,"0.59",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-08",,,,,,"0.11",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-09",,,,,,"0.92",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-10",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-11",,,,,,"0.13",,,,,,,,,,,,,,,
"USW00054795","DURHAM 2 SSW, NH US","2017-02-12",,,,,,"0.91",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-01",,,,,,"0.09",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-02",,,,,,"0.02",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-03",,,,,,"1.15",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-04",,,,,,"0.01",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-05",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-06",,,,,,"0.13",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-07",,,,,,"0.65",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-08",,,,,,"0.01",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-09",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-10",,,,,,"0.09",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-11",,,,,,"0.28",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-12",,,,,,"0.42",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-13",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-14",,,,,,"0.01",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-15",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-16",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-17",,,,,,"0.18",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-18",,,,,,"0.19",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-19",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-20",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-21",,,,,,"0.01",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-22",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-23",,,,,,"0.79",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-24",,,,,,"1.09",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-25",,,,,,"0.09",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-26",,,,,,"0.06",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-27",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-28",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-29",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-30",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-01-31",,,,,,"0.15",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-01",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-02",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-03",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-04",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-05",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-06",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-07",,,,,,"0.13",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-08",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-09",,,,,,"1.35",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-10",,,,,,"0.05",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-11",,,,,,"0.05",,,,,,,,,,,,,,,
"USW00054796","KINGSTON 1 NW, RI US","2017-02-12",,,,,,"0.54",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-01",,,,,,"0.09",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-02",,,,,,"0.02",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-03",,,,,,"1.19",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-04",,,,,,"0.02",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-05",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-06",,,,,,"0.14",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-07",,,,,,"0.63",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-08",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-09",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-10",,,,,,"0.09",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-11",,,,,,"0.30",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-12",,,,,,"0.44",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-13",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-14",,,,,,"0.02",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-15",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-16",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-17",,,,,,"0.17",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-18",,,,,,"0.22",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-19",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-20",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-21",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-22",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-23",,,,,,"0.77",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-24",,,,,,"0.99",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-25",,,,,,"0.08",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-26",,,,,,"0.07",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-27",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-28",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-29",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-30",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-01-31",,,,,,"0.19",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-01",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-02",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-03",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-04",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-05",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-06",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-07",,,,,,"0.14",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-08",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-09",,,,,,"1.24",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-10",,,,,,"0.05",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-11",,,,,,"0.04",,,,,,,,,,,,,,,
"USW00054797","KINGSTON 1 W, RI US","2017-02-12",,,,,,"0.59",,,,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-01",,,,,,"0.12","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-02",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-03",,,,,,"0.01","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-04",,,,,,"0.93","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-05",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-06",,,,,,"0.11","1.5","1",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-07",,,,,,"0.05","0.5","2",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-08",,,,,,"0.68","9.0","10",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-09",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-10",,,,,,"0.00","0.0","7",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-11",,,,,,"0.28","0.0","1",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-12",,,,,,"0.24","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-13",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-14",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-15",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-16",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-17",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-18",,,,,,"0.61","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-19",,,,,,"0.09","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-20",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-21",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-22",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-23",,,,,,"0.04","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-24",,,,,,"1.57","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-25",,,,,,"0.51","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-26",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-27",,,,,,"0.03","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-28",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-29",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-30",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-01-31",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-01",,,,,,"0.19","2.6","3",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-02",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-03",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-04",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-05",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-06",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-07",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-08",,,,,,"0.39","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-09",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-10",,,,,,"1.21","10.0","10",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-11",,,,,,"0.23","3.0","11",,,,,,,,,,,,,
"US1MABR0030","TAUNTON 3.9 N, MA US","2017-02-12",,,,,,"0.01","0.1","9",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-01",,,,,,"0.32","4.8","14",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-02",,,,,,"0.00","0.0","13",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-03",,,,,,"0.00","0.0","13",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-04",,,,,,"0.00","0.0","13",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-05",,,,,,"0.21","2.4","14",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-06",,,,,,"0.11","2.4","14",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-07",,,,,,"0.00","0.0","14",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-08",,,,,,"0.00","0.0","13",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-09",,,,,,"0.00","0.0","13",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-10",,,,,,"0.00","0.0","13",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-11",,,,,,"0.00","0.0","12",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-12",,,,,,"0.11","0.0","10",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-13",,,,,,"0.03","0.4","9",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-14",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-15",,,,,,"0.09","2.3","9",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-16",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-17",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-18",,,,,,"0.30","3.1","12",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-19",,,,,,"0.09","0.6","12",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-20",,,,,,"0.00","0.0","12",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-21",,,,,,"0.00","0.0","11",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-22",,,,,,"0.00","0.0","10",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-23",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-24",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-25",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-26",,,,,,"0.28","0.9","12",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-27",,,,,,"0.19","2.1","14",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-28",,,,,,"0.41","6.0","19",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-29",,,,,,"0.00","0.0","19",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-30",,,,,,"0.00","0.0","18",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-01-31",,,,,,"0.00","0.0","17",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-01",,,,,,"0.00","0.0","17",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-02",,,,,,"0.09","1.1","18",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-03",,,,,,"0.19","3.1","19",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-04",,,,,,"0.08","1.9","20",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-05",,,,,,"0.00","0.0","18",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-06",,,,,,"0.11","2.4","20",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-07",,,,,,"0.09","2.5","21",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-08",,,,,,,"2.5","20",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-09",,,,,,"0.05","1.7","21",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-10",,,,,,"0.00","0.0","21",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-11",,,,,,"0.07","2.2","22",,,,,,,,,,,,,
"USC00430193","AVERILL, VT US","2017-02-12",,,,,,"0.04","1.4","22",,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-01",,,,,,"0.19",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-02",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-03",,,,,,"0.12",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-04",,,,,,"0.58",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-05",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-06",,,,,,"0.07","2.6","3",,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-07",,,,,,"0.15","2.8","3",,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-08",,,,,,"0.24","5.2","6",,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-09",,,,,,"0.00","0.0","5",,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-10",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-11",,,,,,"0.29",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-12",,,,,,"0.42",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-13",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-14",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-15",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-16",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-17",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-18",,,,,,"0.31",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-19",,,,,,"0.00",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-20",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-21",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-22",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-23",,,,,,"0.00",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-24",,,,,,"1.02",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-25",,,,,,"0.53",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-26",,,,,,"0.00",,,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-27",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-28",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-29",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-30",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-01-31",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-02-02",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-02-03",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-02-04",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-02-05",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-02-06",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1CTTL0004","MANSFIELD CENTER 1.9 SW, CT US","2017-02-07",,,,,,"0.00","0.0",,,,,,,,,,,,,,
